Lab;Chemical;Compound;Category;Exp;c1;c2;Conc.;Rep;valid;Viability;IL-18;FI;Dunnett
3;Glutaraldehyde (100% purity);64;N;2;64.3;;2;4;Yes;95.719;43.538;1.227;
3;Glutaraldehyde (100% purity);64;N;2;64.4;;4;1;Yes;96.597;40.515;1.142;
3;Glutaraldehyde (100% purity);64;N;2;64.4;;4;2;Yes;88.694;27.92;0.787;
3;Glutaraldehyde (100% purity);64;N;2;64.4;;4;3;Yes;87.816;29.091;0.82;
3;Glutaraldehyde (100% purity);64;N;2;64.4;;4;4;Yes;86.937;38.689;1.09;
3;Glutaraldehyde (100% purity);64;N;3;64.1;;0.5;1;Yes;80.982;43.659;1.142;s
3;Glutaraldehyde (100% purity);64;N;3;64.1;;0.5;2;Yes;95.706;37.037;0.969;
3;Glutaraldehyde (100% purity);64;N;3;64.1;;0.5;3;Yes;81.472;45.616;1.193;
3;Glutaraldehyde (100% purity);64;N;3;64.1;;0.5;4;Yes;59.387;40.636;1.063;
3;Glutaraldehyde (100% purity);64;N;3;64.2;;1;1;Yes;71.166;43.065;1.127;
3;Glutaraldehyde (100% purity);64;N;3;64.2;;1;2;Yes;103.067;47.46;1.242;
3;Glutaraldehyde (100% purity);64;N;3;64.2;;1;3;Yes;80.982;42.455;1.111;
3;Glutaraldehyde (100% purity);64;N;3;64.2;;1;4;Yes;57.914;45.962;1.202;
3;Glutaraldehyde (100% purity);64;N;3;64.3;;2;1;Yes;43.19;47.956;1.255;
3;Glutaraldehyde (100% purity);64;N;3;64.3;;2;2;Yes;16.196;51.254;1.341;
3;Glutaraldehyde (100% purity);64;N;3;64.3;;2;3;Yes;59.387;45.799;1.198;
3;Glutaraldehyde (100% purity);64;N;3;64.3;;2;4;Yes;37.301;50.638;1.325;
3;Glutaraldehyde (100% purity);64;N;3;64.4;;4;1;Yes;30.92;42.738;1.118;
3;Glutaraldehyde (100% purity);64;N;3;64.4;;4;2;Yes;38.773;43.465;1.137;
3;Glutaraldehyde (100% purity);64;N;3;64.4;;4;3;Yes;32.883;45.471;1.19;
3;Glutaraldehyde (100% purity);64;N;3;64.4;;4;4;Yes;31.411;40.296;1.054;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.1;;0.3125;1;Yes;100.307;3.744;0.504;ns
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.1;;0.3125;2;Yes;101.126;11.787;1.586;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.1;;0.3125;3;Yes;98.26;4.115;0.554;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.1;;0.3125;4;Yes;94.575;9.37;1.261;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.2;;0.625;1;Yes;96.622;11.938;1.607;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.2;;0.625;2;Yes;94.575;9.987;1.344;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.2;;0.625;3;Yes;94.985;4.984;0.671;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.2;;0.625;4;Yes;90.89;2.823;0.38;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.3;;1.25;1;Yes;95.803;3.283;0.442;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.3;;1.25;2;Yes;103.582;8.69;1.17;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.3;;1.25;3;Yes;97.441;9.528;1.282;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.3;;1.25;4;Yes;96.213;8.183;1.101;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.4;;2.5;1;Yes;67.554;2.731;0.368;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.4;;2.5;2;Yes;65.507;0;0;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.4;;2.5;3;Yes;68.373;14.108;1.899;
3;1-chloro-2,4-dinitrobezene;65;Y;1;65.4;;2.5;4;Yes;57.318;6.746;0.908;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.1;;0.3125;1;Yes;100.923;4.716;1.667;ns
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.1;;0.3125;2;Yes;97.846;4.289;1.516;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.1;;0.3125;3;Yes;95.385;5.038;1.781;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.1;;0.3125;4;Yes;92.308;3.873;1.37;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.2;;0.625;1;Yes;99.692;8.243;2.915;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.2;;0.625;2;Yes;96;4.982;1.761;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.2;;0.625;3;Yes;98.462;4.502;1.592;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.2;;0.625;4;Yes;96;4.366;1.544;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.3;;1.25;1;Yes;98.462;3.446;1.218;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.3;;1.25;2;Yes;97.231;0;0;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.3;;1.25;3;Yes;96;6.385;2.258;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.3;;1.25;4;Yes;92.923;3.012;1.065;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.4;;2.5;1;Yes;101.538;7.009;2.478;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.4;;2.5;2;Yes;97.231;2.7;0.955;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.4;;2.5;3;Yes;99.692;3.502;1.238;
3;1-chloro-2,4-dinitrobezene;65;Y;2;65.4;;2.5;4;Yes;97.846;6.235;2.205;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.1;;0.3125;1;Yes;100.662;4.562;0.977;ns
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.1;;0.3125;2;Yes;103.69;2.94;0.63;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.1;;0.3125;3;Yes;98.013;3.87;0.829;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.1;;0.3125;4;Yes;96.878;5.126;1.098;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.2;;0.625;1;Yes;101.419;3.293;0.706;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.2;;0.625;2;Yes;99.905;3.513;0.753;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.2;;0.625;3;Yes;98.013;4.51;0.966;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.2;;0.625;4;Yes;94.607;4.419;0.947;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.3;;1.25;1;Yes;98.013;3.996;0.856;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.3;;1.25;2;Yes;97.256;3.774;0.808;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.3;;1.25;3;Yes;93.094;3.958;0.848;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.3;;1.25;4;Yes;93.094;4.291;0.919;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.4;;2.5;1;Yes;76.064;5.369;1.15;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.4;;2.5;2;Yes;79.092;4.869;1.043;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.4;;2.5;3;Yes;77.578;6.623;1.419;
3;1-chloro-2,4-dinitrobezene;65;Y;3;65.4;;2.5;4;Yes;69.253;5.771;1.236;
3;Salicytic acid;66;N;1;66.1;;62.5;1;Yes;;;;s
3;Salicytic acid;66;N;1;66.1;;62.5;2;Yes;;;;
3;Salicytic acid;66;N;1;66.1;;62.5;3;Yes;;;;
3;Salicytic acid;66;N;1;66.1;;62.5;4;Yes;;;;
3;Salicytic acid;66;N;1;66.2;;125;1;Yes;90.439;10.027;1.047;
3;Salicytic acid;66;N;1;66.2;;125;2;Yes;88.889;10.307;1.076;
3;Salicytic acid;66;N;1;66.2;;125;3;Yes;85.271;10.297;1.075;
3;Salicytic acid;66;N;1;66.2;;125;4;Yes;100.258;10.073;1.052;
3;Salicytic acid;66;N;1;66.3;;250;1;Yes;87.855;6.996;0.73;
3;Salicytic acid;66;N;1;66.3;;250;2;Yes;86.822;9.597;1.002;
3;Salicytic acid;66;N;1;66.3;;250;3;Yes;84.238;10.389;1.085;
3;Salicytic acid;66;N;1;66.3;;250;4;Yes;100.258;9.941;1.038;
3;Salicytic acid;66;N;1;66.4;;500;1;Yes;77.003;10.632;1.11;
3;Salicytic acid;66;N;1;66.4;;500;2;Yes;76.486;12.902;1.347;
3;Salicytic acid;66;N;1;66.4;;500;3;Yes;88.372;11.188;1.168;
3;Salicytic acid;66;N;1;66.4;;500;4;Yes;86.822;11.567;1.208;
3;Salicytic acid;66;N;2;66.1;;62.5;1;Yes;89.564;7.197;1.075;ns
3;Salicytic acid;66;N;2;66.1;;62.5;2;Yes;90.375;11.305;1.688;
3;Salicytic acid;66;N;2;66.1;;62.5;3;Yes;91.996;6.559;0.979;
3;Salicytic acid;66;N;2;66.1;;62.5;4;Yes;91.591;9.722;1.452;
3;Salicytic acid;66;N;2;66.2;;125;1;Yes;83.891;3.706;0.553;
3;Salicytic acid;66;N;2;66.2;;125;2;Yes;82.27;11.879;1.774;
3;Salicytic acid;66;N;2;66.2;;125;3;Yes;82.27;9.563;1.428;
3;Salicytic acid;66;N;2;66.2;;125;4;Yes;87.943;9.782;1.461;
3;Salicytic acid;66;N;2;66.3;;250;1;Yes;81.459;6.31;0.942;
3;Salicytic acid;66;N;2;66.3;;250;2;Yes;81.054;9.23;1.378;
3;Salicytic acid;66;N;2;66.3;;250;3;Yes;81.054;9.232;1.378;
3;Salicytic acid;66;N;2;66.3;;250;4;Yes;86.727;8.485;1.267;
3;Salicytic acid;66;N;2;66.4;;500;1;Yes;77.406;10.498;1.568;
3;Salicytic acid;66;N;2;66.4;;500;2;Yes;78.622;9.746;1.455;
3;Salicytic acid;66;N;2;66.4;;500;3;Yes;76.596;10.303;1.538;
3;Salicytic acid;66;N;2;66.4;;500;4;Yes;82.675;9.108;1.36;
3;Salicytic acid;66;N;3;66.1;;62.5;1;Yes;103.191;9.983;1.436;ns
3;Salicytic acid;66;N;3;66.1;;62.5;2;Yes;95.213;8.984;1.293;
3;Salicytic acid;66;N;3;66.1;;62.5;3;Yes;93.617;11.052;1.59;
3;Salicytic acid;66;N;3;66.1;;62.5;4;Yes;105.319;11.412;1.642;
3;Salicytic acid;66;N;3;66.2;;125;1;Yes;95.213;8.871;1.276;
3;Salicytic acid;66;N;3;66.2;;125;2;Yes;86.702;3.524;0.507;
3;Salicytic acid;66;N;3;66.2;;125;3;Yes;87.766;10.066;1.448;
3;Salicytic acid;66;N;3;66.2;;125;4;Yes;103.191;9.387;1.351;
3;Salicytic acid;66;N;3;66.3;;250;1;Yes;92.553;9.102;1.31;
3;Salicytic acid;66;N;3;66.3;;250;2;Yes;87.766;10.571;1.521;
3;Salicytic acid;66;N;3;66.3;;250;3;Yes;87.766;9.98;1.436;
3;Salicytic acid;66;N;3;66.3;;250;4;Yes;93.617;9.959;1.433;
3;Salicytic acid;66;N;3;66.4;;500;1;Yes;86.702;6.726;0.968;
3;Salicytic acid;66;N;3;66.4;;500;2;Yes;80.851;6.758;0.972;
3;Salicytic acid;66;N;3;66.4;;500;3;Yes;80.319;2.998;0.431;
3;Salicytic acid;66;N;3;66.4;;500;4;Yes;88.83;8.459;1.217;
3;Trimellitic anhydride;67;N;1;67.1;;37.5;1;Yes;110.775;111.683;2.479;s
3;Trimellitic anhydride;67;N;1;67.1;;37.5;2;Yes;104.33;133.303;2.959;
3;Trimellitic anhydride;67;N;1;67.1;;37.5;3;Yes;102.719;98.511;2.186;
3;Trimellitic anhydride;67;N;1;67.1;;37.5;4;Yes;101.511;107.884;2.394;
3;Trimellitic anhydride;67;N;1;67.2;;75;1;Yes;110.373;55.871;1.24;
3;Trimellitic anhydride;67;N;1;67.2;;75;2;Yes;106.747;62.571;1.389;
3;Trimellitic anhydride;67;N;1;67.2;;75;3;Yes;101.108;61.603;1.367;
3;Trimellitic anhydride;67;N;1;67.2;;75;4;Yes;98.288;49.085;1.089;
3;Trimellitic anhydride;67;N;1;67.3;;150;1;Yes;111.984;65.333;1.45;
3;Trimellitic anhydride;67;N;1;67.3;;150;2;Yes;111.178;94.534;2.098;
3;Trimellitic anhydride;67;N;1;67.3;;150;3;Yes;112.79;76.696;1.702;
3;Trimellitic anhydride;67;N;1;67.3;;150;4;Yes;110.775;85.212;1.891;
3;Trimellitic anhydride;67;N;1;67.4;;300;1;Yes;110.373;95.987;2.13;
3;Trimellitic anhydride;67;N;1;67.4;;300;2;Yes;107.15;49.441;1.097;
3;Trimellitic anhydride;67;N;1;67.4;;300;3;Yes;105.539;86.385;1.917;
3;Trimellitic anhydride;67;N;1;67.4;;300;4;Yes;101.108;50.832;1.128;
3;Trimellitic anhydride;67;N;2;67.1;;37.5;1;Yes;104.55;35.931;0.696;ns
3;Trimellitic anhydride;67;N;2;67.1;;37.5;2;Yes;99.903;53.614;1.039;
3;Trimellitic anhydride;67;N;2;67.1;;37.5;3;Yes;96.805;42.513;0.824;
3;Trimellitic anhydride;67;N;2;67.1;;37.5;4;Yes;99.129;63.255;1.226;
3;Trimellitic anhydride;67;N;2;67.2;;75;1;Yes;102.227;25.204;0.489;
3;Trimellitic anhydride;67;N;2;67.2;;75;2;Yes;102.614;31.928;0.619;
3;Trimellitic anhydride;67;N;2;67.2;;75;3;Yes;101.065;39.053;0.757;
3;Trimellitic anhydride;67;N;2;67.2;;75;4;Yes;95.644;44.035;0.854;
3;Trimellitic anhydride;67;N;2;67.3;;150;1;Yes;101.839;56.456;1.094;
3;Trimellitic anhydride;67;N;2;67.3;;150;2;Yes;100.29;36.752;0.712;
3;Trimellitic anhydride;67;N;2;67.3;;150;3;Yes;100.29;67.058;1.3;
3;Trimellitic anhydride;67;N;2;67.3;;150;4;Yes;99.129;42.52;0.824;
3;Trimellitic anhydride;67;N;2;67.4;;300;1;Yes;101.839;70.511;1.367;
3;Trimellitic anhydride;67;N;2;67.4;;300;2;Yes;99.516;39.806;0.772;
3;Trimellitic anhydride;67;N;2;67.4;;300;3;Yes;95.257;43.269;0.839;
3;Trimellitic anhydride;67;N;2;67.4;;300;4;Yes;86.35;39.691;0.769;
3;Trimellitic anhydride;67;N;3;67.1;;37.5;1;No;99.428;64.616;1.131;ns
3;Trimellitic anhydride;67;N;3;67.1;;37.5;2;No;101.39;60.844;1.065;
3;Trimellitic anhydride;67;N;3;67.1;;37.5;3;No;96.484;92.184;1.614;
3;Trimellitic anhydride;67;N;3;67.1;;37.5;4;No;98.119;49.503;0.866;
3;Trimellitic anhydride;67;N;3;67.2;;75;1;No;97.465;47.559;0.832;
3;Trimellitic anhydride;67;N;3;67.2;;75;2;No;98.446;63.914;1.119;
3;Trimellitic anhydride;67;N;3;67.2;;75;3;No;95.176;60.494;1.059;
3;Trimellitic anhydride;67;N;3;67.2;;75;4;No;98.774;39.107;0.685;
3;Trimellitic anhydride;67;N;3;67.3;;150;1;No;99.428;46.84;0.82;
3;Trimellitic anhydride;67;N;3;67.3;;150;2;No;100.736;65.75;1.151;
3;Trimellitic anhydride;67;N;3;67.3;;150;3;No;102.371;49.34;0.864;
3;Trimellitic anhydride;67;N;3;67.3;;150;4;No;98.119;72.757;1.274;
3;Trimellitic anhydride;67;N;3;67.4;;300;1;No;94.195;53.311;0.933;
3;Trimellitic anhydride;67;N;3;67.4;;300;2;No;96.484;52.334;0.916;
3;Trimellitic anhydride;67;N;3;67.4;;300;3;No;90.924;35.849;0.627;
3;Trimellitic anhydride;67;N;3;67.4;;300;4;No;85.364;21.469;0.376;
3;Trimellitic anhydride;67;N;3_R;67.1;;37.5;1;Yes;95.531;0.698;0.979;ns
3;Trimellitic anhydride;67;N;3_R;67.1;;37.5;2;Yes;102.793;0.665;0.933;
3;Trimellitic anhydride;67;N;3_R;67.1;;37.5;3;Yes;108.38;0.773;1.083;
3;Trimellitic anhydride;67;N;3_R;67.1;;37.5;4;Yes;110.615;0.634;0.889;
3;Trimellitic anhydride;67;N;3_R;67.2;;75;1;Yes;115.642;0.739;1.036;
3;Trimellitic anhydride;67;N;3_R;67.2;;75;2;Yes;105.587;0.84;1.177;
3;Trimellitic anhydride;67;N;3_R;67.2;;75;3;Yes;111.173;0.66;0.925;
3;Trimellitic anhydride;67;N;3_R;67.2;;75;4;Yes;120.67;0.725;1.017;
3;Trimellitic anhydride;67;N;3_R;67.3;;150;1;Yes;105.028;0.716;1.004;
3;Trimellitic anhydride;67;N;3_R;67.3;;150;2;Yes;106.145;0.757;1.062;
3;Trimellitic anhydride;67;N;3_R;67.3;;150;3;Yes;117.318;0.641;0.899;
3;Trimellitic anhydride;67;N;3_R;67.3;;150;4;Yes;110.056;0.561;0.787;
3;Trimellitic anhydride;67;N;3_R;67.4;;300;1;Yes;107.263;0.586;0.821;
3;Trimellitic anhydride;67;N;3_R;67.4;;300;2;Yes;104.469;0.916;1.284;
3;Trimellitic anhydride;67;N;3_R;67.4;;300;3;Yes;103.352;0.879;1.232;
3;Trimellitic anhydride;67;N;3_R;67.4;;300;4;Yes;107.821;0.69;0.968;
3;Hexachloroplatinate;68;N;1;68.1;;5;1;Yes;96.466;39.955;0.998;ns
3;Hexachloroplatinate;68;N;1;68.1;;5;2;Yes;94.387;38.526;0.962;
3;Hexachloroplatinate;68;N;1;68.1;;5;3;Yes;99.376;40.329;1.007;
3;Hexachloroplatinate;68;N;1;68.1;;5;4;Yes;103.95;45.694;1.141;
3;Hexachloroplatinate;68;N;1;68.2;;10;1;Yes;100.624;36.157;0.903;
3;Hexachloroplatinate;68;N;1;68.2;;10;2;Yes;99.376;39.265;0.981;
3;Hexachloroplatinate;68;N;1;68.2;;10;3;Yes;99.376;42.903;1.071;
3;Hexachloroplatinate;68;N;1;68.2;;10;4;Yes;104.782;42.746;1.068;
3;Hexachloroplatinate;68;N;1;68.3;;20;1;Yes;104.782;36.326;0.907;
3;Hexachloroplatinate;68;N;1;68.3;;20;2;Yes;100.624;41.021;1.024;
3;Hexachloroplatinate;68;N;1;68.3;;20;3;Yes;85.655;38.089;0.951;
3;Hexachloroplatinate;68;N;1;68.3;;20;4;Yes;93.971;39.312;0.982;
3;Hexachloroplatinate;68;N;1;68.4;;40;1;Yes;103.95;38.596;0.964;
3;Hexachloroplatinate;68;N;1;68.4;;40;2;Yes;98.96;36.636;0.915;
3;Hexachloroplatinate;68;N;1;68.4;;40;3;Yes;101.04;41.114;1.027;
3;Hexachloroplatinate;68;N;1;68.4;;40;4;Yes;93.971;41.545;1.038;
3;Hexachloroplatinate;68;N;2;68.1;;5;1;Yes;107.042;44.071;1.128;s
3;Hexachloroplatinate;68;N;2;68.1;;5;2;Yes;102.347;44.266;1.133;
3;Hexachloroplatinate;68;N;2;68.1;;5;3;Yes;100;43.05;1.102;
3;Hexachloroplatinate;68;N;2;68.1;;5;4;Yes;103.286;42.334;1.084;
3;Hexachloroplatinate;68;N;2;68.2;;10;1;Yes;101.878;37.734;0.966;
3;Hexachloroplatinate;68;N;2;68.2;;10;2;Yes;101.408;35.693;0.914;
3;Hexachloroplatinate;68;N;2;68.2;;10;3;Yes;101.878;30.912;0.791;
3;Hexachloroplatinate;68;N;2;68.2;;10;4;Yes;102.817;34.179;0.875;
3;Hexachloroplatinate;68;N;2;68.3;;20;1;Yes;100;40.158;1.028;
3;Hexachloroplatinate;68;N;2;68.3;;20;2;Yes;97.653;45.016;1.153;
3;Hexachloroplatinate;68;N;2;68.3;;20;3;Yes;94.836;34.564;0.885;
3;Hexachloroplatinate;68;N;2;68.3;;20;4;Yes;96.244;40.519;1.037;
3;Hexachloroplatinate;68;N;2;68.4;;40;1;Yes;100.939;42.009;1.076;
3;Hexachloroplatinate;68;N;2;68.4;;40;2;Yes;93.897;47.93;1.227;
3;Hexachloroplatinate;68;N;2;68.4;;40;3;Yes;95.305;43.178;1.106;
3;Hexachloroplatinate;68;N;2;68.4;;40;4;Yes;100.469;42.142;1.079;
3;Hexachloroplatinate;68;N;3;68.1;;5;1;Yes;98.669;38.605;0.802;ns
3;Hexachloroplatinate;68;N;3;68.1;;5;2;Yes;96.213;38.481;0.8;
3;Hexachloroplatinate;68;N;3;68.1;;5;3;Yes;94.575;40.125;0.834;
3;Hexachloroplatinate;68;N;3;68.1;;5;4;Yes;100.716;35.886;0.746;
3;Hexachloroplatinate;68;N;3;68.2;;10;1;Yes;105.22;38.637;0.803;
3;Hexachloroplatinate;68;N;3;68.2;;10;2;Yes;103.173;52.045;1.082;
3;Hexachloroplatinate;68;N;3;68.2;;10;3;Yes;101.945;35.593;0.74;
3;Hexachloroplatinate;68;N;3;68.2;;10;4;Yes;101.945;34.804;0.723;
3;Hexachloroplatinate;68;N;3;68.3;;20;1;Yes;106.858;43.008;0.894;
3;Hexachloroplatinate;68;N;3;68.3;;20;2;Yes;111.361;45.853;0.953;
3;Hexachloroplatinate;68;N;3;68.3;;20;3;Yes;114.637;40.49;0.841;
3;Hexachloroplatinate;68;N;3;68.3;;20;4;Yes;106.858;38.229;0.794;
3;Hexachloroplatinate;68;N;3;68.4;;40;1;Yes;104.811;42.428;0.882;
3;Hexachloroplatinate;68;N;3;68.4;;40;2;Yes;102.354;45.441;0.944;
3;Hexachloroplatinate;68;N;3;68.4;;40;3;Yes;98.26;43.463;0.903;
3;Hexachloroplatinate;68;N;3;68.4;;40;4;Yes;99.079;46.205;0.96;
3;Benzocaine;69;Y;1;69.1;;37.5;1;Yes;99.471;9.675;1.553;ns
3;Benzocaine;69;Y;1;69.1;;37.5;2;Yes;97.778;10.39;1.668;
3;Benzocaine;69;Y;1;69.1;;37.5;3;Yes;97.354;9.212;1.479;
3;Benzocaine;69;Y;1;69.1;;37.5;4;Yes;102.434;6.263;1.005;
3;Benzocaine;69;Y;1;69.2;;75;1;Yes;91.852;7.232;1.161;
3;Benzocaine;69;Y;1;69.2;;75;2;Yes;90.582;7.544;1.211;
3;Benzocaine;69;Y;1;69.2;;75;3;Yes;91.005;4.503;0.723;
3;Benzocaine;69;Y;1;69.2;;75;4;Yes;91.852;8.652;1.389;
3;Benzocaine;69;Y;1;69.3;;150;1;Yes;90.159;4.148;0.666;
3;Benzocaine;69;Y;1;69.3;;150;2;Yes;94.815;5.649;0.907;
3;Benzocaine;69;Y;1;69.3;;150;3;Yes;95.661;4.801;0.771;
3;Benzocaine;69;Y;1;69.3;;150;4;Yes;89.312;8.853;1.421;
3;Benzocaine;69;Y;1;69.4;;300;1;Yes;91.852;5.762;0.925;
3;Benzocaine;69;Y;1;69.4;;300;2;Yes;90.582;6.479;1.04;
3;Benzocaine;69;Y;1;69.4;;300;3;Yes;91.005;4.445;0.714;
3;Benzocaine;69;Y;1;69.4;;300;4;Yes;90.159;6.673;1.071;
3;Benzocaine;69;Y;2;69.1;;37.5;1;No;92.035;3.123;0.683;ns
3;Benzocaine;69;Y;2;69.1;;37.5;2;No;88.496;2.745;0.601;
3;Benzocaine;69;Y;2;69.1;;37.5;3;No;87.906;4.431;0.969;
3;Benzocaine;69;Y;2;69.1;;37.5;4;No;91.445;2.75;0.602;
3;Benzocaine;69;Y;2;69.2;;75;1;No;83.776;4.929;1.078;
3;Benzocaine;69;Y;2;69.2;;75;2;No;81.416;2.487;0.544;
3;Benzocaine;69;Y;2;69.2;;75;3;No;81.416;4.001;0.875;
3;Benzocaine;69;Y;2;69.2;;75;4;No;86.136;7.502;1.641;
3;Benzocaine;69;Y;2;69.3;;150;1;No;83.186;3.729;0.816;
3;Benzocaine;69;Y;2;69.3;;150;2;No;79.056;1.791;0.392;
3;Benzocaine;69;Y;2;69.3;;150;3;No;79.056;7.495;1.64;
3;Benzocaine;69;Y;2;69.3;;150;4;No;84.956;3.139;0.687;
3;Benzocaine;69;Y;2;69.4;;300;1;No;82.596;2.478;0.542;
3;Benzocaine;69;Y;2;69.4;;300;2;No;86.136;0;0;
3;Benzocaine;69;Y;2;69.4;;300;3;No;84.956;3.393;0.742;
3;Benzocaine;69;Y;2;69.4;;300;4;No;87.316;5.92;1.295;
3;Benzocaine;69;Y;3;69.1;;37.5;1;Yes;91.154;5.878;1.126;s
3;Benzocaine;69;Y;3;69.1;;37.5;2;Yes;86.154;5.403;1.035;
3;Benzocaine;69;Y;3;69.1;;37.5;3;Yes;82.692;5.236;1.003;
3;Benzocaine;69;Y;3;69.1;;37.5;4;Yes;83.846;5.23;1.002;
3;Benzocaine;69;Y;3;69.2;;75;1;Yes;85.769;5.574;1.068;
3;Benzocaine;69;Y;3;69.2;;75;2;Yes;84.231;4.251;0.814;
3;Benzocaine;69;Y;3;69.2;;75;3;Yes;82.692;4.763;0.913;
3;Benzocaine;69;Y;3;69.2;;75;4;Yes;84.615;5.684;1.089;
3;Benzocaine;69;Y;3;69.3;;150;1;Yes;80;3.615;0.693;
3;Benzocaine;69;Y;3;69.3;;150;2;Yes;96.923;3.313;0.635;
3;Benzocaine;69;Y;3;69.3;;150;3;Yes;90.769;3.161;0.606;
3;Benzocaine;69;Y;3;69.3;;150;4;Yes;86.538;4.542;0.87;
3;Benzocaine;69;Y;3;69.4;;300;1;Yes;77.692;5.634;1.08;
3;Benzocaine;69;Y;3;69.4;;300;2;Yes;80.385;6.496;1.245;
3;Benzocaine;69;Y;3;69.4;;300;3;Yes;76.154;7.106;1.361;
3;Benzocaine;69;Y;3;69.4;;300;4;Yes;79.231;6.732;1.29;
3;Benzocaine;69;Y;2_R;69.1;;37.5;1;Yes;83.748;0.733;1.535;s
3;Benzocaine;69;Y;2_R;69.1;;37.5;2;Yes;85.277;0.543;1.139;
3;Benzocaine;69;Y;2_R;69.1;;37.5;3;Yes;87.189;0.563;1.18;
3;Benzocaine;69;Y;2_R;69.1;;37.5;4;Yes;87.954;0.58;1.214;
3;Benzocaine;69;Y;2_R;69.2;;75;1;Yes;87.189;0.563;1.179;
3;Benzocaine;69;Y;2_R;69.2;;75;2;Yes;85.277;0.537;1.125;
3;Benzocaine;69;Y;2_R;69.2;;75;3;Yes;82.6;0.63;1.32;
3;Benzocaine;69;Y;2_R;69.2;;75;4;Yes;90.249;0.639;1.339;
3;Benzocaine;69;Y;2_R;69.3;;150;1;Yes;84.895;0.678;1.42;
3;Benzocaine;69;Y;2_R;69.3;;150;2;Yes;87.189;0.64;1.34;
3;Benzocaine;69;Y;2_R;69.3;;150;3;Yes;84.895;0.634;1.328;
3;Benzocaine;69;Y;2_R;69.3;;150;4;Yes;87.189;0.557;1.167;
3;Benzocaine;69;Y;2_R;69.4;;300;1;Yes;78.394;0.495;1.038;
3;Benzocaine;69;Y;2_R;69.4;;300;2;Yes;75.335;0.491;1.028;
3;Benzocaine;69;Y;2_R;69.4;;300;3;Yes;73.805;0.478;1.002;
3;Benzocaine;69;Y;2_R;69.4;;300;4;Yes;77.247;0.57;1.193;
3;Octanoic acid;70;N;1;70.1;;40;1;Yes;100.919;39.201;0.997;s
3;Octanoic acid;70;N;1;70.1;;40;2;Yes;96.425;40.719;1.035;
3;Octanoic acid;70;N;1;70.1;;40;3;Yes;90.296;66.345;1.687;
3;Octanoic acid;70;N;1;70.1;;40;4;Yes;97.242;37.123;0.944;
3;Octanoic acid;70;N;1;70.2;;80;1;Yes;98.468;26.925;0.685;
3;Octanoic acid;70;N;1;70.2;;80;2;Yes;97.651;37.366;0.95;
3;Octanoic acid;70;N;1;70.2;;80;3;Yes;93.565;51.692;1.314;
3;Octanoic acid;70;N;1;70.2;;80;4;Yes;90.705;43.54;1.107;
3;Octanoic acid;70;N;1;70.3;;160;1;Yes;94.382;41.2;1.047;
3;Octanoic acid;70;N;1;70.3;;160;2;Yes;94.791;39.581;1.006;
