A	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	p.value.BasalvsLP	p.value.BasalvsML	p.value.LPvsML	Res.BasalvsLP	Res.BasalvsML	Res.LPvsML
216440	7.61433093008175	-1.15724961951326	-1.37864580181407	-0.221396182300804	-1.49404938268747	-3.56928569189731	0	0.0868549588859169	0.00368157925005166	0.999975545508478	0	-1	0
14421	6.20413694883964	-2.61170399976804	-2.86051797046232	-0.248813970694275	-13.1964461562706	-15.1686913876139	0	5.43819807356475e-07	1.86748339079063e-07	0.99992413021864	-1	-1	0
216441	1.22305723360354	-0.684057907593381	-1.26151269536719	-0.57745478777381	0	-1.1495007320898	0	0.887412011443198	0.141863454423374	0.955779580583323	0	0	0
52666	5.41185187165863	0.810154430250207	0.625230960496136	-0.184923469754071	0	0	0	0.7861729832826	0.933297137949983	0.997607893978146	0	0	0
80904	6.77355048360362	-0.058343092522029	-0.150137337420816	-0.0917942448987867	0	0	0	0.999677759413245	0.999014663991701	0.999659122989958	0	0	0
100038591	1.11065249287928	-1.23077304942375	-0.75486663209099	0.47590641733276	-0.737768777661115	0	0	0.24096965675048	0.771950629714242	0.94769952130209	0	0	0
117150	7.01876034615936	-0.676736930984618	-0.991652519034588	-0.31491558804997	0	0	0	0.980460164233911	0.524456466141084	0.999739345458856	0	0	0
16572	3.16875712369288	-0.429035010055589	1.10054597789171	1.5295809879473	0	0.660830285101602	3.60572614227887	0.998080152630187	0.26369141636116	0.00349225168482669	0	0	0
69654	7.39770338371415	0.0249480027379301	-0.157307146197829	-0.182255148935759	0	0	0	0.99999285755233	0.999938377618105	0.999955939937443	0	0	0
110962	6.18328898784975	-0.555765522841136	-0.250765830210428	0.304999692630708	0	0	0	0.995272045323117	0.999782407912672	0.999770196733297	0	0	0
13198	4.32212483185494	-0.483383025211531	0.58096089377649	1.06434391898802	0	0	0.233012559927182	0.948254824221088	0.906932233930509	0.41085259753509	0	0	0
216443	5.82640504460608	-0.0602714348120239	-0.391763524126207	-0.331492089314183	0	0	0	0.999846022396141	0.996496514943057	0.998511532785206	0	0	0
216445	-0.187426921290373	-5.05720557148592	-3.30613333583733	1.75107223564859	-7.03499083590675	-3.87126819593208	1.86570241261664	5.88172188809031e-05	0.00243602477600128	0.0496931373878103	-1	-1	0
71750	7.11632840166417	-0.476173091641563	-0.215702479109599	0.260470612531964	0	0	0	0.997805684186299	0.999820252214126	0.999836199837533	0	0	0
237611	0.756013400933892	-1.26038152791377	-0.840042584284712	0.420338943629057	-0.989933222348296	0	0	0.175685290355078	0.719703731299945	0.978071676450197	0	0	0
108037	5.65896019339358	0.604530107532089	0.506238920605138	-0.0982911869269518	0	0	0	0.980537013100393	0.992668136167037	0.999874723410704	0	0	0
16971	7.77430791140388	3.51719415376555	3.09734541610893	-0.41984873765662	9.70580053819694	8.07509287452811	0	5.55788445111095e-06	2.11583944085992e-05	0.983413656447034	1	1	0
20852	6.98764415779958	-1.34343618361949	-0.774570282831593	0.568865900787895	-2.59104139587162	0	0	0.0160988209216383	0.93652926736847	0.995853367479227	0	0	0
17937	5.87037403286674	0.070039984476872	-0.106374960607035	-0.176414945083907	0	0	0	0.995659161183841	0.993303910102748	0.990590914084861	0	0	0
210035	3.47294708677151	0.418906355420886	-0.302525096496509	-0.721431451917395	0	0	0	0.993999312051264	0.998389981911239	0.928960844431405	0	0	0
320080	4.97999144203288	-0.584871609061459	-0.0326607791549334	0.552210829906525	0	0	0	0.988708084810638	0.999966048979039	0.993448531010847	0	0	0
11536	-0.289159958359176	-0.211369777635354	0.653952826419799	0.865322604055152	0	0	0	0.988819014470807	0.860923785580784	0.671181161145288	0	0	0
19075	3.94613613586583	0.83292406849093	1.09339250770148	0.260468439210554	0	0.458040651615873	0	0.781399999248569	0.329588402575092	0.996728316512791	0	0	0
17938	5.91645107645149	-0.210901476304885	-0.102645018808299	0.108256457496586	0	0	0	0.999962668091556	0.999987933450789	0.999991971344757	0	0	0
56351	3.52484364538492	-0.205989919949241	-0.107055813744175	0.098934106205065	0	0	0	0.995951997260464	0.998421074457354	0.998753761591931	0	0	0
11947	10.0761514295106	0.426236095310774	-0.0646817873729386	-0.490917882683712	0	0	0	0.99840856971706	0.999953280767664	0.998078694983308	0	0	0
116848	7.20446955979399	-0.697446250135719	-1.04768707828019	-0.350240828144471	0	-0.358046179731777	0	0.974199364331685	0.364809639587608	0.999608687796717	0	0	0
56516	6.07827447743441	0.240310420553842	-0.542006855825111	-0.782317276378953	0	0	0	0.999894379183246	0.997600763612795	0.956690055928462	0	0	0
216456	1.89683178083343	0.984842270990486	0.0864095452965641	-0.898432725693922	0	0	0	0.528453462768055	0.999593236110006	0.68726369745327	0	0	0
66701	3.12933949807761	0.309731079116645	0.234308445328252	-0.075422633788393	0	0	0	0.993782523584432	0.996911489903691	0.999281179065849	0	0	0
21853	3.11888285505576	1.74740445718745	1.12099982409234	-0.626404633095103	3.25797096183351	0.570736699565704	0	0.00582299231980085	0.291968489564278	0.928920706130481	1	0	0
103161	-0.457580396411338	-3.79664584927155	-6.22410867334463	-2.42746282407308	-5.89311672046165	-11.4584961790872	-4.78550189634595	0.000189975611415809	1.72041145832436e-06	0.000701981463622703	-1	-1	-1
20847	6.05719490217371	1.05722220303808	-0.0933817791355143	-1.15060398217359	0.284479554198831	0	-0.800110278022764	0.391655845167735	0.999387303276238	0.223435994535635	0	0	0
83430	3.15319334027737	-2.93997781509808	-1.5402057317094	1.39977208338868	-6.35007457911826	-1.69380489867897	1.47871475724138	0.000113378868477907	0.0644976761363942	0.0888443382769931	-1	0	0
103135	5.69847732580283	-0.984697088927743	-0.482359350739549	0.502337738188194	0	0	0	0.537557870127214	0.994418291487862	0.995164388563039	0	0	0
56530	5.74951805366864	-0.308038915747729	-0.292875667342237	0.015163248405492	0	0	0	0.999491062835002	0.999565096255931	0.999993900083762	0	0	0
12974	7.71990946612443	0.0157512338450623	0.0136133192565682	-0.00213791458849411	0	0	0	0.999993362451686	0.999994101710961	0.999999494215099	0	0	0
210582	3.2579519114942	0.301162001750372	-0.181996921988181	-0.483158923738553	0	0	0	0.998159845373395	0.999499560225141	0.992890684338439	0	0	0
237615	6.70566866193511	0.626571032020475	0.788598278432856	0.16202724641238	0	0	0	0.979060046610101	0.895990590785563	0.999833123983442	0	0	0
69917	4.48815692388735	-0.0503498163645224	-0.267668589840038	-0.217318773475515	0	0	0	0.99967230808614	0.99731970909573	0.99849006033044	0	0	0
67588	5.71383765076936	-0.587681623617248	-0.532972463485581	0.0547091601316669	0	0	0	0.992330473406289	0.995875857984492	0.99998115804073	0	0	0
68094	7.32221681039704	-0.184067436027689	-0.122473115394555	0.0615943206331346	0	0	0	0.999959762586332	0.999978096135264	0.999994618726577	0	0	0
17904	6.92730971940996	1.0215843217338	1.22443506918385	0.202850747450049	0.167522243167024	1.74088597325337	0	0.435568870049301	0.0600386422277576	0.999931107133436	0	0	0
216459	0.790565184879077	1.12687999677258	-0.0456949015033816	-1.17257489827597	0.518312150502052	0	-0.727885542135238	0.309181203191054	0.999540911974288	0.243779506481435	0	0	0
100502705	0.00885915078442275	1.42558563741048	0.855528629789066	-0.570057007621411	1.02829187217798	0	0	0.167216005850297	0.642339986688435	0.836888367014033	0	0	0
23943	6.9920129746509	0.788825402046213	0.206208184641304	-0.582617217404909	0	0	0	0.934705584507721	0.999887973823777	0.996531889164718	0	0	0
103284	4.37572277123983	-0.113838511438932	-0.16444831367941	-0.0506098022404773	0	0	0	0.999933321828543	0.999898682961906	0.999981006761474	0	0	0
67945	8.86040387724878	0.104764258570642	-0.15541260387683	-0.260176862447471	0	0	0	0.999936098560747	0.999883682185488	0.99983235502487	0	0	0
18813	7.49334028768937	0.554152764331269	0.140132239289511	-0.414020525041757	0	0	0	0.998228188288439	0.999977059658112	0.999802232462375	0	0	0
13867	6.41026108221861	-3.90562032902123	-4.55176747777103	-0.646147148749805	-18.9052993046723	-22.8563368479329	0	3.42237745990731e-08	7.84654382682388e-09	0.982836105214613	-1	-1	0
668459	0.32217990610245	-0.419016147551882	-0.385258784990926	0.033757362560956	0	0	0	0.974275555566948	0.980476999062386	0.999345087509162	0	0	0
27370	7.76960907859697	-0.420660229392029	-0.435496268977975	-0.0148360395859459	0	0	0	0.999536917830524	0.999438844923191	0.999998609486746	0	0	0
22781	5.54020474218497	1.9885579833621	1.07423502542823	-0.914322957933867	6.34765432967746	0.496836837441536	0	0.000113053360038756	0.316368013960546	0.710915522943716	1	0	0
211389	3.41294576205028	0.6435158446995	-0.492962476258234	-1.13647832095773	0	0	-0.925550359933258	0.974506532274653	0.996246995822175	0.19094362011552	0	0	0
19344	5.58234167657358	-0.279728770016562	-0.975964120088285	-0.696235350071723	0	0	0	0.996678290219447	0.547117359726002	0.929349183464008	0	0	0
12566	5.09594610916028	0.780603135202186	0.458290674620775	-0.32231246058141	0	0	0	0.930487003273777	0.998370445243717	0.999641576977067	0	0	0
20431	0.415249223497047	-1.07703200822727	-1.13813252123009	-0.0611005130028173	-0.254454154180937	-0.46506555949971	0	0.402864189779155	0.327219274336546	0.997813392416224	0	0	0
13139	6.19356032575224	-0.575262150963789	-1.06418490868398	-0.488922757720193	0	-0.417590735485155	0	0.987698206299641	0.343642471698156	0.996274340461776	0	0	0
78428	4.22442579196252	-0.0549689688999786	-0.253694252062864	-0.198725283162886	0	0	0	0.999982315116896	0.999863458557847	0.99993094501019	0	0	0
58223	1.4566399463665	-0.888871042875656	0.271166109370043	1.1600371522457	0	0	0.26939854556218	0.577878065749958	0.900158927798306	0.400580019446833	0	0	0
73827	2.88349018034647	-0.367996066566699	-0.305243375227489	0.0627526913392105	0	0	0	0.997448232892817	0.998624167269426	0.999897120670651	0	0	0
74330	5.57845869693721	-0.585420213912539	-0.757113492328211	-0.171693278415671	0	0	0	0.996713982183745	0.967919293413827	0.999975075741641	0	0	0
66844	3.13824158704899	-1.94935511987067	-2.52047015523125	-0.571115035360586	-5.51260859751262	-9.09385292291195	0	0.000287813631661394	8.89055620607908e-06	0.991156574066039	-1	-1	0
66118	2.34787881532691	0.545702534315569	0.321783500400989	-0.22391903391458	0	0	0	0.987535883934738	0.998663846914056	0.99934541522894	0	0	0
14561	0.612834949814936	3.73597301218301	2.48083833577998	-1.25513467640303	7.92216248498032	5.11516588172007	-0.718503550707537	2.45118243453583e-05	0.000464747922013188	0.24661136806174	1	1	0
12512	6.98048968518065	-0.149542950328091	-0.208266216642214	-0.0587232663141224	0	0	0	0.999927221373668	0.999869970043255	0.99998634891275	0	0	0
19682	1.8033750904834	-0.0900847206570363	-0.657429755345958	-0.567345034688922	0	0	0	0.997211024010355	0.896108281264454	0.940568431074059	0	0	0
14533	3.98845661730566	0.0483084495941686	-0.242013794726062	-0.29032224432023	0	0	0	0.999962367916628	0.999723410008606	0.999609363511039	0	0	0
16404	1.82061029796113	2.06190060855406	0.707867848433751	-1.35403276012031	4.35097765763111	0	-1.47218084950949	0.00123682426714052	0.898407472707342	0.0896941738367389	1	0	0
434624	-0.550088706751207	-0.675990547232944	0.359461574552973	1.03545212178592	0	0	0.118157688784557	0.850834781375009	0.96468290370316	0.454506903278347	0	0	0
236604	2.67874786955699	-1.61945598243842	-2.10911417428949	-0.489658191851072	-2.85349385029995	-5.277392146676	0	0.0107395876390632	0.000380829379091159	0.987504201886299	-1	-1	0
78887	3.73794628374021	-0.654148899875128	-1.20864581459185	-0.554496914716724	0	-1.162988884206	0	0.949659334940207	0.139258468305829	0.984488293526512	0	0	0
74203	6.00749151142066	0.0186220658441218	0.139348351631821	0.1207262857877	0	0	0	0.999996202056061	0.999964922512398	0.999981444907688	0	0	0
13494	5.81528673437681	0.133547527083755	0.0652627943778441	-0.0682847327059113	0	0	0	0.99984458051719	0.999935956900483	0.999955002618757	0	0	0
56218	3.57022193734895	0.455963072417407	-0.126995292088851	-0.582958364506258	0	0	0	0.959801519663108	0.996372615752075	0.925616783336741	0	0	0
216505	3.40796660012926	1.48351214587382	0.198113653147863	-1.28539849272596	1.8973379603462	0	-1.15884101175926	0.0472770525625736	0.996439861386373	0.140060989228301	0	0	0
16886	6.49200962234361	1.1356468917101	-0.104076242137149	-1.23972313384725	0.862733318657575	0	-1.63955635824606	0.206762276732727	0.999827379767232	0.0699619730680482	0	0	0
193670	5.9376158830553	-0.518496980400983	-1.11832214168427	-0.599825161283284	0	-0.980700223113638	0	0.99795316940348	0.177803687310794	0.99615113075917	0	0	0
71523	2.03998867133329	0.708368898071283	0.321011611262685	-0.387357286808599	0	0	0	0.893046662920616	0.994815497210105	0.989854447040915	0	0	0
170835	2.1703952177327	-3.29990774065923	-3.77327468383481	-0.473366943175583	-8.21322760916102	-10.0645753781025	0	1.87767597885133e-05	4.26361825525802e-06	0.984566082289872	-1	-1	0
114679	2.85214741121255	4.29659633495731	4.71190021931243	0.415303884355115	12.249226640808	13.7527984692681	0	9.82295224442252e-07	4.09595091108555e-07	0.958390423016464	1	1	0
29856	7.43442983800211	2.39930020389295	3.3766769604224	0.977376756529457	8.7540444442158	14.8768139277173	0	1.17373057206011e-05	2.18068705388521e-07	0.561705348684731	1	1	0
544752	6.84955869668039	-0.350585797667342	0.00251312207893672	0.353098919746278	0	0	0	0.997685457941627	0.999994391273168	0.998443768232904	0	0	0
74522	6.56771446506082	0.0578671392350101	0.522166428230601	0.464299288995591	0	0	0	0.999994906954162	0.999124543277055	0.999731510265859	0	0	0
67430	1.77923029276633	-0.883461111516222	-0.476433757516304	0.407027353999918	0	0	0	0.66321945469353	0.956555114678651	0.976550212408103	0	0	0
75219	5.41868555808136	-1.51617420279149	-2.46299726364113	-0.946823060849643	-2.88914787213289	-8.27151155464682	0	0.0101681181417024	1.77085402194249e-05	0.624746868397468	-1	-1	0
103710	5.47232762382739	-0.693571427116376	-0.0434924482207997	0.650078978895576	0	0	0	0.905489182924588	0.999562613860298	0.939022491032235	0	0	0
21452	7.65572291180211	-1.08002892657998	-1.26236776707095	-0.182338840490972	-0.709901901571664	-2.31055628950788	0	0.249016659927457	0.0249036674845749	0.999973257407509	0	0	0
64934	5.78411824079192	0.171361748865642	-0.0480326043400217	-0.219394353205663	0	0	0	0.999968064553361	0.999993792381685	0.999967566052459	0	0	0
103655	3.81401202940001	-1.43557644270564	-3.34489934312078	-1.90932290041514	-1.8655907609945	-10.6655324272472	-4.64954878246248	0.0496366503390414	2.74623658270938e-06	0.000834364959203779	0	-1	-1
67900	0.116043490960751	-0.550765508718572	-1.11640803003846	-0.565642521319888	0	-0.273837148381448	0	0.828940833258089	0.39614012829878	0.839426037326888	0	0	0
67815	5.43216073866138	-2.63935955359386	-1.81858344442902	0.820776109164846	-10.3557641273206	-5.16050644903199	0	3.40090569034236e-06	0.000438654528623214	0.876261047663796	-1	-1	0
71673	4.3222462020985	-0.185281247172433	-0.128487712119037	0.0567935350533961	0	0	0	0.999937635502063	0.999967646556478	0.999990265725554	0	0	0
216516	4.85628938665201	0.490835050877574	0.0900973818053421	-0.400737669072232	0	0	0	0.996391895382954	0.99993660778088	0.998872107439528	0	0	0
67465	6.4139109230258	0.335329724600472	-0.0191494999489663	-0.354479224549438	0	0	0	0.999854949664275	0.999997681709123	0.999890854950623	0	0	0
103724	6.25935665537849	-0.715801006667411	0.0776865625241712	0.793487569191582	0	0	0	0.857567904891573	0.998282024361412	0.800739602805671	0	0	0
71962	2.17479907876913	1.58674568062965	1.59374340589178	0.00699772526212428	2.71845488559921	2.85331489535299	0	0.0132193455765484	0.0107422997795345	0.999912493586609	0	1	0
16878	8.22946574916079	-4.8241050929657	-3.15549043603391	1.6686146569318	-22.7917047641408	-13.1675992641534	4.16718762703304	8.0755025778687e-09	5.55315144531174e-07	0.00158498804713118	-1	-1	0
74302	6.79836338471361	-0.412388965350148	-0.564129834982395	-0.151740869632246	0	0	0	0.998818830889277	0.994032847155908	0.999936754643224	0	0	0
75452	5.44319621609771	-0.605430871789934	-0.777011543670953	-0.17158067188102	0	0	0	0.99655759166204	0.963056090079227	0.999981393800673	0	0	0
66152	5.04768464326092	0.730694930441233	-0.185336327755827	-0.91603125819706	0	0	0	0.93037194058822	0.999594692036877	0.698572938575306	0	0	0
67178	2.46815583471942	0.0164624843906758	-0.520232391802935	-0.53669487619361	0	0	0	0.999801268428165	0.973923805325173	0.970552169604646	0	0	0
18016	7.15587009343789	0.707177795069174	0.130460844062271	-0.576716951006903	0	0	0	0.985411574709491	0.99997780781869	0.998400606826576	0	0	0
18082	4.99968145197285	0.755950826708148	0.207593885682457	-0.54835694102569	0	0	0	0.937781496888185	0.999790539181808	0.994809460470787	0	0	0
107829	4.9110602118628	0.0954302158949201	-0.28335369476603	-0.37878391066095	0	0	0	0.999865897733097	0.999304115209697	0.998651215507958	0	0	0
11764	6.43372420450222	-0.787769021335094	-1.09783574870862	-0.310066727373521	0	-0.829314482926771	0	0.945571958566507	0.215547364121207	0.999878920800838	0	0	0
78926	6.23137700023563	-0.656898900061171	-1.01451108031353	-0.357612180252356	0	-0.119215916846455	0	0.988807404035622	0.454029335472359	0.999757947413446	0	0	0
75668	1.61522523511905	0.0775596156292357	-0.242259740486185	-0.31981935611542	0	0	0	0.990246258134806	0.96955718029008	0.953457701955954	0	0	0
14030	7.50488792529951	0.31316120990707	0.393785058519166	0.0806238486120954	0	0	0	0.998121088533928	0.996236980414769	0.999874566238117	0	0	0
279766	3.52138839226562	1.26389569781214	0.788194545251994	-0.475701152560149	1.21768555907448	0	0	0.129108499006786	0.835091309161979	0.980016569357579	0	0	0
140703	5.88021564316465	2.847011548291	3.60463058872989	0.757619040438892	4.52381104473974	6.24271544143885	0	0.000989649451987985	0.000128606897796679	0.724028380001179	1	1	0
84035	6.74815490273162	2.41351282132557	2.06692918777406	-0.346583633551511	10.0548612618682	7.62998927483092	0	4.23207450650593e-06	3.15178543767021e-05	0.999538781947018	1	1	0
407821	4.28373711054802	2.13672812850886	2.09818648505645	-0.0385416434524091	8.28197118725988	8.21582628239458	0	1.75301132850989e-05	1.85718897540857e-05	0.999976022126548	1	1	0
22433	7.69375693352149	-1.89281365079793	-1.57073138039106	0.32208227040687	-5.8547440714578	-3.74066841422672	0	0.000194148495535853	0.00287650826891646	0.99924476031194	-1	-1	0
104479	4.80105454221872	0.0584026725076345	0.00270557868213839	-0.0556970938254961	0	0	0	0.999739588533102	0.999989227169779	0.999815346460184	0	0	0
665181	4.81271788986472	0.178960476704384	-0.240114356978345	-0.419074833682729	0	0	0	0.999770431592598	0.999661015479236	0.99847491599227	0	0	0
64660	3.8606631732915	0.26858586935003	0.110147252424177	-0.158438616925853	0	0	0	0.999533770961571	0.999912406716557	0.999861262030396	0	0	0
72046	5.47277319299539	-0.760641279684549	-0.460800103157409	0.29984117652714	0	0	0	0.839243069499375	0.977777834104654	0.994558876399025	0	0	0
76508	2.21640992591517	-0.875423963422334	-0.908224685540802	-0.0328007221184681	0	0	0	0.694173009775133	0.649015175716167	0.999635514591369	0	0	0
13169	5.87066394337274	-0.410451753408126	-0.732278199948729	-0.321826446540602	0	0	0	0.997704974092106	0.943005071043066	0.999313423451249	0	0	0
56012	0.930359819582258	-0.906158823425542	-0.873830947840652	0.0323278755848904	0	0	0	0.648930658963145	0.698108260697407	0.999626426352453	0	0	0
54125	3.96500827102201	-0.238863448422329	-0.450782046546023	-0.211918598123694	0	0	0	0.998599559943512	0.992941670288295	0.999193403535805	0	0	0
11568	5.54704812529577	3.76507720755849	5.18887486799772	1.42379766043923	5.04079929040892	7.2951344807992	0.772371475471057	0.00052057756053318	4.57709975783425e-05	0.232236899238331	1	1	0
18972	4.30490114055739	1.59397984054503	1.24004817190139	-0.353931668643633	3.28932007458219	1.38261576851998	0	0.00555650580322794	0.10216883840595	0.99679183170548	1	0	0
56418	6.80443326100924	-0.0542591231279861	0.172565032285404	0.22682415541339	0	0	0	0.999965298802199	0.999851948855894	0.999854002866185	0	0	0
12323	-1.81423010508168	2.31658318354711	3.51898655345282	1.20240336990571	2.81082770345197	4.80151123059497	0.368406052473178	0.0115186394994296	0.00069947058856182	0.363060030188722	0	1	0
209586	6.30928385389411	0.145890934284134	0.0232021828424394	-0.122688751441695	0	0	0	0.999610354206816	0.999949106685101	0.999802682195323	0	0	0
100042173	5.2970627827405	0.159382111289253	0.0751056697871428	-0.0842764415021104	0	0	0	0.999644302445697	0.999867977479576	0.999892819945957	0	0	0
52513	5.74141038012669	-0.229597077921863	0.10535330169274	0.334950379614603	0	0	0	0.999855206373873	0.999957761718155	0.999736088876143	0	0	0
100861956	0.330576045148256	-0.411753505564417	-1.13721554958881	-0.725462044024397	0	-0.500902033363901	0	0.961760266678266	0.315025279840424	0.834288316946588	0	0	0
103694	5.5865134453567	-0.484806147990644	-0.757438494625685	-0.27263234663504	0	0	0	0.998070474164608	0.953360906536306	0.999850058645258	0	0	0
18293	8.10069652680833	0.355631408245393	0.0665127164319497	-0.289118691813443	0	0	0	0.999784241554235	0.999989044527558	0.999938600012935	0	0	0
52915	6.28908962931801	-0.954003228313655	-1.39291052539387	-0.438907297080211	0	-2.54278505504108	0	0.613567097342516	0.0173508376288878	0.997691601100976	0	0	0
268373	4.01070142436358	0.191324052106222	0.280952392180674	0.0896283400744515	0	0	0	0.999710809402601	0.999403849096488	0.999915779835513	0	0	0
77605	5.06746455424526	1.38620991766738	0.664506216108167	-0.721703701559215	3.26755307189958	0	0	0.00573929084414296	0.990652167567494	0.98063030477083	1	0	0
19291	8.69581926171046	0.423046582581197	0.93936538964577	0.516318807064573	0	0	0	0.995990078465567	0.639312893191886	0.994238650057134	0	0	0
100041286	3.31244097514146	0.33515590914913	0.899313269307254	0.564157360158124	0	0	0	0.995571068425294	0.688851653434026	0.9716639397159	0	0	0
216527	4.91660376708576	0.120440944372165	0.0605123762335644	-0.0599285681386004	0	0	0	0.999973235590086	0.999989153924383	0.999991489529186	0	0	0
192950	1.47092522844466	2.65165488353746	2.06998164578946	-0.581673237748006	4.70343615352718	3.40131465452738	0	0.000781374093629012	0.00471235085949277	0.860524191355378	1	1	0
21379	6.0419745410994	-0.0490314648326127	0.276827327458994	0.325858792291607	0	0	0	0.999977994263743	0.999724907273109	0.999712357338381	0	0	0
22373	-0.352877724488655	-6.58319220507339	-3.75549958674891	2.82769261832448	-10.0476413036473	-4.75595115723368	4.82129240571113	4.66979219176601e-06	0.000746066167268766	0.000673336581513626	-1	-1	1
56089	0.614729301625886	1.38465387241046	2.12752437545497	0.742870503044506	0.9636824880395	2.66640339405589	0	0.181953563745775	0.0143644691813062	0.71437403684996	0	0	0
432530	1.39971810113545	1.56029293307685	0.492120323908771	-1.06817260916808	2.23689830971575	0	-0.276058144330588	0.0279346310109399	0.975387977389639	0.394784169822837	0	0	0
16009	5.15640744553918	7.16072344841444	7.76565331962984	0.604929871215405	12.0821856472827	13.3283226056683	0	1.18588224765772e-06	5.71242276647604e-07	0.770706264920213	1	1	0
319939	7.44243239273745	-0.217576132962221	1.8617244783147	2.07930061127692	0	3.63853806853931	4.95132312374801	0.994737027424573	0.00333158072551936	0.000568376919932023	0	1	1
15574	3.3532773518866	0.159235865953322	0.266451238442118	0.107215372488796	0	0	0	0.999875522388705	0.999700128727925	0.999937251815865	0	0	0
22271	0.772759914434955	1.38472444591495	1.11347920957768	-0.271245236337278	0.952389752206318	0.29741980321214	0	0.184645355153996	0.387159452125547	0.95019802450313	0	0	0
22778	2.2886391995784	-4.23009079652885	-2.29166118999294	1.93842960653591	-10.4035776346645	-3.99038335036948	3.86782638935142	3.36156609625245e-06	0.00202648820901888	0.00240256690465997	-1	-1	0
60530	1.28339970230535	1.24820815811163	0.727271991124024	-0.520936166987602	0.999553267694994	0	0	0.173480613407965	0.864261887938084	0.954471913621573	0	0	0
14783	4.32326522140033	-3.05480694538201	-2.29229559749714	0.762511347884878	-10.9433415033756	-6.82675277368627	0	2.25673281407713e-06	6.87534229331083e-05	0.912135051366774	-1	-1	0
12808	5.22248574975717	-2.59940449440861	-2.29453598844808	0.304868505960535	-9.85418498524099	-7.97496003793857	0	4.91967477096997e-06	2.30075482603575e-05	0.999351867002568	-1	-1	0
20335	0.741696679161332	0.113088142879727	0.614055068942825	0.500966926063098	0	0	0	0.996292384415775	0.90313661912016	0.947939469068879	0	0	0
665689	3.26526910609211	1.36623384448205	0.670567931467494	-0.695665913014554	1.70905760740215	0	0	0.0630071338268441	0.932609211686296	0.906143345394861	0	0	0
13649	6.37324221928201	0.621780624946665	2.19749016095052	1.57570953600386	0	6.90916250235024	3.58499584676446	0.971087060268739	6.32546137769295e-05	0.00359873493476958	0	1	0
319954	-0.731764650386674	2.61655655266896	4.08538536060385	1.46882880793489	4.14689437723386	6.83910136130955	0.985208983301197	0.00163717000336927	6.9632428118443e-05	0.177184302672901	1	1	0
56193	-0.562047516267156	1.71858844187033	1.51320129024286	-0.205387151627465	0.800134727731605	0.592080100301655	0	0.23166780840287	0.295123218200265	0.906932173300712	0	0	0
19058	6.45199811094735	0.498059326782786	0.286841508605955	-0.211217818176832	0	0	0	0.994475028778196	0.999214191929078	0.999745047162041	0	0	0
66249	5.09418777702212	0.126112696735691	-0.0119174944221134	-0.138030191157805	0	0	0	0.999865457367078	0.999990110701741	0.99989106718884	0	0	0
103784	3.05931906835099	0.737555597997309	0.0647010089394175	-0.672854589057892	0	0	0	0.869320847918821	0.999520602445072	0.920635295965591	0	0	0
57316	4.22651530631073	0.644132090338464	0.237113440564363	-0.407018649774101	0	0	0	0.965883997379404	0.999252319831346	0.996726000645892	0	0	0
68145	2.43741663591885	0.149088849094148	0.042403702533607	-0.106685146560541	0	0	0	0.999597564416193	0.999922083170387	0.999784475158227	0	0	0
17268	3.75666434492395	0.454075742667909	-1.49540212088799	-1.9494778635559	0	-2.20715058632056	-4.12521805637807	0.969595367086073	0.029256758733342	0.0016793330535862	0	0	0
114716	5.83090947609317	1.34193528245942	1.14973059956812	-0.192204682891299	1.95198240623447	0.86288005758353	0	0.0434569973743384	0.206724710106808	0.999458958129432	0	0	0
66713	7.68181898329597	-0.743545704178213	-0.845010757604304	-0.101465053426091	0	0	0	0.94243519812344	0.840447871352423	0.999936655247511	0	0	0
19324	8.18644833881294	-0.957472945677715	-0.371594809832942	0.585878135844773	0	0	0	0.612249530805743	0.998807962954642	0.992628345301	0	0	0
216543	4.04838122651974	-0.0605508806496911	-0.31045395593444	-0.249903075284749	0	0	0	0.999260952907272	0.993757792909114	0.99649382518209	0	0	0
55963	4.92714921771243	-2.8877630916872	-2.08423661034863	0.803526481338571	-10.4361780338422	-5.96939448667339	0	3.21550998670909e-06	0.000170785410274533	0.873107914552322	-1	-1	0
58172	7.38019928107181	-0.267819002942632	0.447135836272996	0.714954839215628	0	0	0	0.999161823627419	0.995965955779777	0.957159283317396	0	0	0
216549	6.81496109941665	-1.5967728368074	-1.17013144577782	0.426641391029587	-4.53144818010864	-1.29256926003169	0	0.000973028948500671	0.11621014961078	0.999175189597829	-1	0	0
216551	5.8377065302211	0.0155330888400247	0.824543598410984	0.809010509570959	0	0	0	0.999937019337755	0.814155443509488	0.84784259854267	0	0	0
67245	5.97766964655509	0.336345406468066	0.877209376444902	0.540863969976836	0	0	0	0.999370783089267	0.801936529984113	0.996347122452265	0	0	0
245944	6.19983137858328	-0.552650797479979	-0.296816338085569	0.25583445939441	0	0	0	0.996505034419301	0.999762343285547	0.999898199090321	0	0	0
216558	6.0644447518963	-0.625926880491385	0.0578700454954673	0.683796925986853	0	0	0	0.989275569848739	0.999972727682219	0.983509849328074	0	0	0
17449	7.35174170987916	-0.0152812872533712	-0.328398399031386	-0.313117111778014	0	0	0	0.999994285262064	0.999598978199338	0.999796287914785	0	0	0
