gene	spt7.del	wt
EAF6	10.7829081400167	10.8070570134191
ACF4	9.4733221974253	9.45518540997642
CSN12	9.85929716472516	9.8681126050203
YJR085C	11.8790892487499	11.2818083487486
STE18	11.5614168367138	11.4148279128768
YJR087W	7.37541309311426	7.30196253765125
EMC2	11.9199359173495	11.9509385723626
BIR1	10.9194220243351	10.4471555658379
GRR1	10.4238407532121	10.4203076464855
JSN1	9.05070302511736	8.88460097340525
BUD4	11.1733023616446	10.9492503928911
FIP1	10.4866037696787	10.2372338660257
IME1	10.4323539828627	10.5184072766714
RPL43B	14.9397353019482	15.4117426797886
SFC1	6.85389587228504	6.7034052905566
YJR096W	9.47981461350211	9.72230548839252
JJJ3	9.58592022243839	9.7378455951205
YJR098C	8.78479513610164	8.56897073716633
YUH1	10.8125463571499	10.7901692688443
AIM25	10.2142826886478	10.2553591003743
RSM26	10.1139765198543	10.7467662249381
VPS25	9.55353522290936	9.7475955173022
URA8	11.1957658956124	10.9583424581195
SOD1	13.4918530963297	14.5266887332432
ADO1	14.1700815353806	13.9834122803997
ECM27	9.34193461530375	8.91525796020082
YJR107W	9.90322811763863	9.72780476211464
ABM1	7.95481281442698	7.79790789767678
CPA2	12.8809800882752	11.9088579312248
YMR1	10.3019191101407	10.2625529575353
YJR111C	9.45402368477905	9.81877228755679
NNF1	9.94544968908426	10.0699062017918
RSM7	10.2787165992343	10.4661274571383
YJR114W	6.93325394496405	6.84491285748163
YJR115W	7.81560744854988	7.38645747047299
TDA4	9.70614890065854	9.77053175681053
STE24	12.5495223796647	12.1816771731213
ILM1	12.2478919201992	11.9690446952419
JHD2	8.30859386858428	8.36975000434357
YJR120W	6.31220227820596	6.25188001418002
ATP2	14.5074168246021	13.4899232033506
IBA57	8.38949367710938	8.60910484661896
RPS5	15.6351966246758	16.0973305566306
YJR124C	10.8518193008273	10.898094957157
ENT3	11.6161582524435	11.3817808572866
VPS70	10.2768804585651	9.89747339233061
RSF2	9.4834469966255	9.87761849936524
YJR128W	6.53260839918144	6.46972971925235
YJR129C	9.39441982042078	9.31015377258766
STR2	11.2122775020862	10.9411796883447
MNS1	10.3887276915483	9.85286498087202
NMD5	9.39996786021052	9.26499376864358
XPT1	11.346436166831	11.6082317164911
SGM1	10.9135177594228	10.5780235338972
MCM22	9.75771668321434	9.36654734454173
TIM8	11.3290731279984	11.3137503530516
TTI2	9.3341212970338	9.24865579567325
MET5	10.6632734507283	10.2773803992306
IML1	10.1772326482888	9.82980041657378
HOM6	14.538104036605	14.4326136679838
HIR3	10.4705978708664	10.2918613695852
YJR141W	10.2794248641867	10.0837319430553
YJR142W	11.1300878677557	10.9960073445517
PMT4	12.3555851024048	12.3304099416184
MGM101	11.7420862348226	11.3918718789565
RPS4A	15.728768192839	16.0257711223057
YJR146W	7.94644430421515	7.99989855693854
HMS2	9.32747405154924	10.2053289713844
BAT2	11.0824750748847	11.0648437902775
YJR149W	9.12472360176222	8.18393306942549
DAN1	7.4475709317736	8.24983876695979
DAN4	8.53818893205242	8.35751681650503
DAL5	8.88114761806711	8.80171805767405
PGU1	9.0178467656737	9.39833112903877
YJR154W	7.40793052929529	9.08060170666783
AAD10	9.03202643575066	10.2216112868085
YJR157W	7.11735219565399	6.91024096827784
COS5	10.0990058366849	9.44158307309641
YJR162C	8.32945103654924	7.85856541697185
MET14	10.5043820420369	10.7156017003733
DID4	10.999485666444	10.9149456560403
MRP17	11.3621575311001	11.356226359536
AUR1	12.1873273269327	12.2333500449335
BYE1	9.80884836866282	9.78947006717785
SFT1	11.4802954202713	11.0759136307564
CAP1	12.1595844086657	12.0234528941676
LAC1	11.7669388010223	12.3631902454528
MRT4	11.2105678556196	11.6418124276655
UFD4	11.4015408755535	10.9667001052708
CCE1	10.666543579845	10.804195569853
PRP40	10.7770497884388	10.7101693035766
ARC19	12.6502170552765	12.8101980601009
URB1	11.8084051630338	11.5882883217935
PUT3	8.69642510999936	8.64704462664363
ATP7	12.7637124088933	12.4968263209928
HCS1	9.77080427427035	9.69678848188467
YKL018C-A	10.6715941385146	10.4667902378031
SWD2	10.865029534135	10.9394763708805
RAM2	11.2917635447319	11.2272067808831
SPT23	11.6112138849687	11.5817749088289
MAK11	11.0729498774883	11.077029313819
CDC16	9.89237129194476	9.59449629868029
YKL023W	10.1157849710949	9.83652065380148
URA6	11.5586263878869	11.7151812484259
PAN3	10.4315602833472	10.3453941575511
GPX1	8.59143632460002	8.73145820195146
YKL027W	9.57028455650266	10.067998958482
TFA1	10.9941554063018	10.8297148081685
MAE1	10.1157719687468	10.8127148058626
YKL030W	7.96618818273044	8.05788344889963
YKL031W	7.48956701889233	7.8871170180184
IXR1	11.2109087297675	10.9457291281811
TTI1	9.59395688446177	9.46050709110891
YKL033W-A	11.9819489533937	11.9738695324666
TUL1	10.6900852989847	10.4075014661611
UGP1	13.0243259131725	12.740959172879
YKL036C	6.91208695075158	7.81323607011668
AIM26	8.73761578750363	8.68034194028602
RGT1	9.43704043078836	9.42822196888209
PTM1	10.6545286278772	10.4271137657249
NFU1	10.9124627502568	10.5205793962899
VPS24	10.616861240727	10.6503517066342
SPC42	9.53831311296551	9.81954525032194
PHD1	9.17870966223587	9.77447905415348
YKL044W	9.11776775732116	9.97368301819779
PRI2	10.295321250754	10.2303927735514
DCW1	11.4760930467742	11.3556759415578
ANR2	9.31716611346063	9.02399547525916
ELM1	9.63531545157254	9.67697079605391
CSE4	10.5706906111403	10.2126179725726
YKL050C	7.50016467949217	7.37759230592604
SFK1	8.48474235076944	10.5336801419843
ASK1	9.91836088925876	10.2338712876735
MDM35	10.6200181640766	11.1569363025964
YKL053W	7.62930561480786	7.92121017787033
DEF1	11.5383005013292	11.6372180696081
OAR1	8.41680174909232	8.54502623366273
TMA19	13.9829401141544	14.5225141025655
NUP120	10.8319326455948	10.8769159346975
TOA2	10.5357710963442	10.7333628150664
MPE1	8.35147374130471	8.30807049092942
FBA1	15.6867467185428	16.0201031554515
YKL061W	10.677975041232	10.2115233170914
MSN4	8.86843984265891	8.82967200206074
YKL063C	10.5688586654045	10.7914559571014
MNR2	9.72882525775808	9.50814536270495
YET1	12.3874411689509	12.5714872086984
YKL066W	9.77226343116695	10.4214757908469
YNK1	11.7390759638243	12.0576533399639
NUP100	10.609945139458	10.714666242367
YKL069W	11.1250840799423	10.5091712813343
YKL070W	6.55515814344731	6.49574312376305
YKL071W	9.35980006474416	9.53545424416262
STB6	10.1826674711902	9.97886773145985
LHS1	10.6629709448444	10.9247679752939
MUD2	10.2840606287258	10.1368245390938
YKL075C	10.110117859091	9.88914495614288
PSY1	10.5330084486505	10.3597166217034
YKL077W	11.5890846300435	11.6346159555762
DHR2	10.6267037768733	11.0471443660575
SMY1	8.50550591627004	8.77243335009897
VMA5	12.4182189424171	12.5825818754042
TEF4	14.9963190068747	14.5324898627366
RRP14	11.8885187614775	11.9724916275533
YKL083W	9.15436244919437	9.21582175252892
HOT13	10.5298794962757	10.8206097915103
MDH1	10.937094229555	11.1086551297587
SRX1	7.75314319158906	7.67406512173163
CYT2	9.92665032342883	9.85442273043807
CAB3	9.9966429583729	9.98260861458268
MIF2	9.28897447403721	9.13516288212323
CUE2	9.36606425479902	9.55461762855236
YKL091C	9.11601119319565	9.25065608613021
BUD2	9.90824248860848	9.86206543489844
MBR1	7.8802202227087	8.20606197365647
YJU3	11.5494285218139	11.3985032227251
YJU2	8.24340727172904	8.36257508873379
CWP1	9.53799487797439	12.3927467324206
CWP2	13.7939588593115	15.4129138086517
YKL097C	6.5962672942593	6.791175915088
MTC2	9.90439227069123	10.0380410370115
UTP11	10.581981987036	11.010227367385
YKL100C	11.9465042517442	11.8128792249226
HSL1	11.7199791269543	11.8228536065153
YKL102C	6.09381367340273	6.03616262054939
LAP4	9.88864280460775	9.61831024521095
GFA1	12.4644206705011	12.2508431752401
YKL105C	9.77778461728963	9.64001169975063
YKL106C-A	6.09133594140496	6.10279878307501
AAT1	10.9015532829629	11.0293493512544
YKL107W	7.40556697413807	7.45952178425971
SLD2	7.6086170676274	7.67119428288087
HAP4	10.2273512044391	9.71172031014104
KTI12	10.5284638784707	10.9965511647892
YKL111C	7.138292281944	7.17335733468733
ABF1	11.0028220462675	11.1094846270966
RAD27	10.4526427912996	10.684178792364
APN1	10.8091330423818	10.7833174988221
YKL115C	7.6156517047923	7.54670157332529
PRR1	9.62098954633363	9.9338617620082
SBA1	13.9835636972233	13.867327008945
YKL118W	7.25715208894739	7.31115794920886
VPH2	11.0877545331841	10.9209631545526
OAC1	9.48954895649263	10.90426581054
DGR2	8.54096880046274	8.50248973243841
SRP21	10.675330788558	10.7611605881618
YKL123W	10.2139911982989	9.84020671096498
SSH4	9.3612288267302	8.90679140691481
RRN3	10.3867786199485	10.6164201900773
YPK1	10.9657698576395	10.879085418625
PGM1	11.4627271968836	11.4118816769963
PMU1	11.059804102979	11.5208249054069
MYO3	10.4215599449018	10.0870384567669
SHE2	10.3785441355461	10.672823089079
YKL131W	7.63210823036459	7.37428312188371
RMA1	7.56637375573255	7.92874338556664
YKL133C	9.06819248399141	8.52755128925848
OCT1	8.92932943187535	8.98343258899058
APL2	10.7730814977639	10.5533124997471
YKL136W	6.75352431301749	6.77072335021641
CMC1	10.3982520231908	10.6208338026419
MRPL31	11.1531656568949	11.2060131184231
CTK1	9.73328823817539	9.84572368589629
TGL1	10.3890504878535	10.025333385444
SDH3	11.0843965099897	10.704629927636
MRP8	11.0154708076394	11.4182373931408
LTV1	10.9521296827518	10.9197199556283
RPC25	9.50468394585132	9.55842454004089
RPT1	12.8432222974496	12.6629620466523
AVT3	10.437002966245	10.2613310016831
YKL147C	6.99627574898989	6.80153377012946
SDH1	10.3638062348433	10.0505561131013
DBR1	10.2742500115408	10.5628815720906
MCR1	12.3969017445881	11.5622137990355
YKL151C	10.103209113809	9.93960565858428
GPM1	16.4234409527546	15.5487888021763
YKL153W	8.86333141977238	9.10406927512867
SRP102	11.5948377612098	11.7360297931636
RSM22	10.4185167609782	10.4013488760358
RPS27A	12.3346867017957	12.9032153112501
APE2	12.0679855182464	11.3929559745602
RCN1	9.56245804903208	9.39673320529134
ELF1	12.9435459420684	12.8997647476428
YKL161C	8.37878036953275	8.3766072926784
YKL162C	8.1835659121117	7.88849364715286
YKL162C-A	7.01737634145231	6.73527845822494
PIR3	10.8689228455967	10.9077919983501
PIR1	13.0503928599799	13.3704149688797
MCD4	10.7779374541199	11.0183253831715
YKL165C-A	8.49833464992869	8.5657951672881
TPK3	9.87570021142266	10.2554417211823
MRP49	9.49988773260321	10.1900098246005
KKQ8	9.50602982689042	9.30115091285733
YKL169C	7.45248836188413	7.32958109493265
MRPL38	10.1807297003177	10.6397567237243
YKL171W	8.67986359428573	8.79660424283913
EBP2	12.5869359331597	12.8533582942777
SNU114	10.2443162598912	10.4897375970703
TPO5	10.6823362697114	10.7783646539939
ZRT3	12.2691617523464	11.8056552121903
LST4	11.4467214736497	11.344179377841
YKL177W	6.59323722711279	6.74620525906367
STE3	10.0978872796587	12.8280333174938
COY1	10.0148573813164	9.86980510433065
RPL17A	15.0209495642303	15.1764225130422
PRS1	12.8830307979564	12.9101723726925
FAS1	12.4020527493815	13.4306224242324
LOT5	10.272431502833	9.85724235764288
SPE1	11.0429042048341	10.959139823582
ASH1	10.3460704407852	11.6637537709165
MTR2	10.3357476342997	10.2031644423152
YKL187C	8.70942850136835	7.9661420286738
PXA2	8.55037355999344	8.29778293967636
HYM1	9.77965041926242	9.759889847229
CNB1	11.7424778670037	11.7743258504868
DPH2	10.1428984074169	10.2999864056888
ACP1	11.5815254342449	11.9842226206646
SDS22	10.6048497062649	10.3205749338932
MST1	9.89251549549481	9.70021774798281
MIA40	11.1772700281657	11.4467214736497
YKT6	11.7055287169272	11.7625107708663
PEX1	9.68692591943118	9.45534160608082
PTK1	8.05978788280749	8.27603597931994
MNN4	7.91900630737446	8.03546995539938
YKL202W	8.95324486511113	9.34001251956092
TOR2	11.4864277923231	10.9911745937917
EAP1	10.1034189565455	9.81285436275511
LOS1	10.5110014662968	10.5821984461131
ADD66	10.5573392434391	10.7489140168331
AIM27	12.3352507683128	12.0959606714744
CBT1	9.20675553948359	8.81469781281412
STE6	7.95659686472111	7.52068153315761
UBA1	12.5507275493211	12.2295999387407
TRP3	10.750313394137	10.2094777352718
SAC1	12.3909776922358	12.2831375612853
DOA1	11.401967449688	11.3942107904987
YRA2	10.221877081077	10.0916866128973
OXP1	10.3944734129586	9.92973626846067
URA1	14.1879860515568	14.3227872569543
JEN1	7.00843982742544	7.12424540929096
SRY1	9.48329179844861	9.43076823734347
COS9	10.2128003344294	9.88632303178846
FRE2	7.86126684383256	8.15926083664618
MCH2	6.66739543936347	6.72876404837146
YKL222C	8.86166076729413	8.72641572859547
YKL223W	6.14078478967724	6.08346443491907
PAU16	10.8239960925317	10.8440073906285
YKL225W	8.72780476211464	9.08926773258396
VPS1	12.9319341596297	12.6310997339104
PAP1	10.19309408916	10.1151607261629
OSH6	10.34288581695	10.4947456035463
ECM9	10.1991938207009	10.0842237520341
YKR005C	7.6370740334153	7.5099649763509
MRPL13	11.0027728309248	11.147459346077
MEH1	10.7721743394579	10.8427431807317
RSC4	11.5821702141622	11.6231590473829
FOX2	8.71309433745892	8.48138775085207
TOF2	9.38544829420802	9.2934670505996
YKR011C	12.0714657145394	12.0400773428766
YKR012C	7.27126692010478	7.17688123009684
PRY2	10.472548694798	11.1781108194507
YPT52	11.6202931499486	11.2977474092821
YKR015C	6.58481371512318	6.55377979477022
FCJ1	10.8582063986185	10.5709751607637
YKR017C	8.23000121566033	8.25267489271458
YKR018C	11.3449837984514	10.9723336585459
IRS4	8.41825742508808	8.23940758923086
VPS51	10.7397046764571	10.6720451700302
ALY1	9.33873192636614	9.38149969131439
NTR2	10.2237362711009	10.1116703857472
YKR023W	9.40258788987262	9.1551015581257
DBP7	11.0941898762578	11.1101439657845
RPC37	11.0605068019637	11.1624102120763
GCN3	11.2631811568985	11.3466965515985
BCH2	9.30870079631022	9.45099056873414
SAP190	11.5792310706697	11.8482982192666
SET3	10.2112556082629	9.83951560332566
GMH1	11.6971717487277	11.4487925715454
SPO14	10.990061405854	10.8077735005153
YKR032W	5.9271379389685	5.98390794212529
YKR033C	8.01268040206388	8.28152207478086
DAL80	6.35294739331729	6.37638416102416
OPI8	5.60032625637222	5.55746216987036
DID2	11.3181868934952	11.4417251894344
CAF4	10.2512101783256	10.097176216208
SPC34	9.81712116855379	10.0291215491254
KAE1	10.9830363417	10.9400272323068
GAP1	9.93232106743986	9.72077608456357
YKR040C	7.99857350653709	8.13119846823107
YKR041W	7.61254417689709	7.23751591831035
UTH1	14.4461269688811	14.8794492350912
YKR043C	12.8530307373942	12.5345971311035
UIP5	9.5961804363789	9.56701488040053
YKR045C	8.94141740548361	8.71073412497595
PET10	10.2672782847345	9.46862811544591
YKR047W	9.35749922212666	10.0548213502544
NAP1	12.2621741444247	11.8185342466169
FMP46	9.66268973543405	9.89352300016564
TRK2	9.0894557778296	9.20915846032097
YKR051W	9.08263340744722	9.03212013335225
MRS4	9.43001131223544	9.48159764202406
YSR3	9.35334093654228	9.21709739650696
DYN1	10.3659942917439	9.86576419645901
RHO4	10.4636776259358	10.1560451434051
TRM2	10.5984247605277	10.4147909238803
RPS21A	15.1134084716805	15.5571136356567
GLG1	8.15557216304847	8.09745278252931
UTP30	10.622106743349	10.8266279286632
KTR2	8.31078544034017	8.88935793733526
TFA2	10.6842752406272	10.6032276016691
LAS1	9.87398540611098	9.92080539464115
OAF3	10.2218529199851	10.1135859090271
PAM17	10.7010724924404	10.5564294154496
CCP1	12.3831939676401	11.8619398605471
GPT2	10.8691542593492	10.4484054350692
BET3	10.6862466325366	10.4111825839245
MET1	8.76926594050238	8.65462170890315
YKR070W	11.3487558129966	10.9183638710686
DRE2	10.6977581845298	11.0109476362653
SIS2	10.3561988436239	10.3434744476855
YKR073C	9.44959438785201	9.46182933514118
AIM29	11.4612185107572	11.6522758474988
YKR075C	9.38175274315505	9.6644561735843
ECM4	8.82467876371931	8.79526368791721
MSA2	9.55926618326529	9.51192260509033
YKR078W	9.85068380190387	9.71503706525995
TRZ1	10.9157449599925	10.9423532194395
MTD1	10.3150702911202	10.6157583611843
RPF2	12.1029467674596	12.3494692258872
NUP133	11.0301291286141	10.9782170845761
DAD2	9.11005259029044	9.36503414337854
HBS1	10.7878454379819	10.5407286327756
MRPL20	9.95396650799642	10.4278366034585
PRP16	9.19343665235735	9.03332388167934
OMA1	10.2498363972456	9.75190552439329
TVP38	11.4938904656858	11.3466079152515
TGL4	10.8792386156881	10.9074615494017
PXL1	9.8460403654936	9.79539682534634
SRL3	7.81479392819304	8.52540335288586
SRP40	11.4421607873322	11.5129330067873
PTR2	9.70070499704499	8.88009162579971
RPL40B	15.0916254630886	15.5344639971034
MLP1	10.577617650108	10.3136766728574
ESL2	10.222951840236	9.97612014894163
PCK1	8.25842941303371	7.99249654050693
UBP11	9.28401434473801	8.73829834419207
BAS1	9.33493022687023	9.42305706632341
SKG1	10.3410851156204	10.0442984829947
SIR1	9.16591445058921	8.66510492534997
FLO10	7.21347365783923	7.19166134307811
NFT1	7.16462539773716	7.0679720778857
YKR104W	7.22055245640342	7.17713047168328
DNM1	11.223078584879	10.7984312981456
RTT109	8.67958917720199	8.509086145966
SFI1	9.85924124805861	9.46620088784029
ORC3	9.15880910209298	9.1343621419678
SPO75	7.49738083887304	7.5149822541228
MMM1	10.0860433161913	9.85516904322807
YLL007C	9.35527180108313	9.19779414709351
DRS1	12.0047120507797	11.9945585112837
COX17	10.8500305241898	11.2685946311008
PSR1	9.47898191356704	9.67334971428625
SOF1	10.9638208839912	11.28909670242
YEH1	8.66054504633388	9.19543618904761
PUF3	6.64472154721798	6.60878559174329
EMC6	10.4551936312456	10.6975844506237
BPT1	10.8449489388392	10.6271416953501
SDC25	8.7818154020292	8.94665776454667
YLL017W	9.08056973044914	9.32814082937879
DPS1	13.1959319506098	12.476786700074
COX19	9.11588118482921	9.67132875997538
KNS1	9.48683301083685	9.7588111680555
YLL020C	9.08102266079523	9.32116597030265
SPA2	10.7572399812845	10.611319947685
HIF1	10.549284113196	10.4940955449406
YLL023C	11.4777683834844	11.1716271785281
PAU17	9.40909812419601	9.75474890327419
HSP104	13.0481462542196	12.9184924557567
ISA1	9.81563786659458	9.84588360210398
TPO1	10.5908957648485	11.398952066173
FRA1	10.3127581885259	10.4190647972925
RRT7	8.23848594834966	8.39802537160994
GPI13	10.2591194515425	10.2086733196295
YLL032C	9.06830804934594	8.89116093201405
IRC19	7.84297254825966	7.57912733766591
RIX7	11.2415482503855	11.1640458281926
GRC3	9.72572071000078	9.7548808230043
PRP19	9.908919461049	10.1769834243553
YLL037W	7.98250879333922	8.0015151609864
ENT4	7.56539915724483	7.91444493174679
UBI4	14.6954621231435	14.6418993352036
VPS13	10.5745556856599	10.2076976686551
SDH2	10.8483412588029	9.98384867402245
ATG10	8.97473292277314	8.33294955587568
FPS1	11.1602937424508	11.1457538671043
YLL044W	7.64991000318058	7.69865605528814
RPL8B	14.8168686589121	15.1287274079742
RNP1	8.11803261541951	8.28453726740812
YLL047W	8.20348994054762	8.70848730635341
YBT1	11.7494839869938	11.4250007945484
LDB18	10.7673154681322	10.7418377248702
COF1	14.5459177063675	14.4671852122276
FRE6	9.6912183314411	10.0407280802652
AQY2	7.5078976861643	7.91407413431768
YLL053C	8.28592001645728	9.03084642754868
YLL054C	8.41529811888429	8.59828331290361
YCT1	8.22938603897408	8.38589690414613
YLL056C	8.32538641465977	8.34348333083808
JLP1	6.78706672923972	6.71230688237886
YLL058W	9.9368764056162	9.68919081454352
YLL059C	6.32324215211694	6.31785756455349
GTT2	8.19101478525774	8.38600040970932
MMP1	9.45901760412632	9.00711138660134
MHT1	9.73682638992124	9.32908995095893
AYT1	6.59012142027351	6.14539011019668
YNR077C	6.88646479265877	6.5803641037079
YLR001C	10.2101842759076	9.53947678948631
NOC3	10.4433372812652	10.5741488249247
CMS1	10.5444332223714	10.6709394497948
THI73	7.44585910320699	7.13578109847023
SSL1	10.2081855766177	10.0061437137128
SSK1	8.40201863010927	8.44757506416716
NSE1	10.5937739231129	10.591728030488
PAM18	9.72919245955215	10.5496787958481
RLP24	11.0355689279269	11.4721272557436
TEN1	8.10951727471615	7.67681745501734
LOT6	9.15980323592966	8.84589457609573
YLR012C	6.58821691362884	6.20793383671373
GAT3	6.59204883885578	6.63798547664606
PPR1	8.61818725573192	8.53660468774396
BRE2	10.0144389865024	9.97181654809832
PML1	8.9309442666828	8.95741841282557
MEU1	11.1141001912386	11.0812171107824
POM34	9.95276017242616	9.90033097968062
PSR2	10.0191041884604	9.85925833393665
YEH2	9.50626790520126	9.40299923744707
IRC25	8.92360678553693	9.07760619100432
SDO1	10.4685629536201	10.9995420407123
IZH3	10.7851172989352	10.6707890063574
UBR2	9.4370945445223	9.37529361877201
SNF7	10.734345513915	10.6696114659008
SED5	9.05326613541596	9.16405211544544
AAT2	11.7435090775359	11.680381502247
ADE16	11.9386239574213	11.9718811970415
RPL15B	13.5527051164149	14.0184436217558
YLR030W	6.73373394725748	7.03329084021325
YLR031W	7.18035675349723	7.62598639819447
RAD5	8.91497703893955	8.94169615963512
RSC58	10.1643035830937	10.203910776762
SMF3	12.1017393594151	11.9135850742465
MLH2	8.81581555919689	8.76397584683039
YLR036C	10.4029161248533	10.2210795513208
PAU23	9.9194011668402	10.0562583651388
COX12	12.3176472022312	11.4942705895352
RIC1	10.2780777014598	10.0804311586445
YLR040C	11.2106774310936	13.047054025619
YLR041W	7.25473575093091	6.70043971814109
YLR042C	7.56037105079344	8.77752163430923
TRX1	11.1822205242531	11.3471728786867
PDC1	16.0216480199859	15.7694840466351
STU2	10.3141753576328	10.0246410402499
YLR046C	10.0872506646133	10.181363488737
FRE8	8.32933890784198	8.24732943036138
RPS0B	15.9485520285454	15.7047925506006
YLR049C	8.53235592528885	9.44454283972645
YLR050C	9.45438978056374	8.96080417188015
FCF2	10.8798742097163	10.9507745810852
IES3	10.5126614629655	10.7364188444084
YLR053C	6.25914252562564	6.29792688612623
OSW2	8.08578048451015	7.35537752723688
SPT8	10.2837944755161	10.1963070415456
ERG3	12.4955077991448	12.4601538100099
YLR057W	10.6524685686756	10.4695807710238
SHM2	12.8329948113962	13.6239957674139
REX2	10.3639814015683	10.5962829504884
FRS1	11.9978957099055	12.043680109217
RPL22A	14.5845867499596	15.1620332857258
BUD28	7.71017963766114	7.94997841186723
YLR063W	10.0962275861138	10.064405961891
YLR064W	11.0895630320981	11.4692144394744
YLR065C	11.6595633757518	11.846708770166
SPC3	11.8537422990076	11.6980187461672
PET309	7.05628004496747	7.13804648148921
FYV7	9.59262334874207	9.77099748273586
MEF1	10.1849249192056	10.1604135066284
XYL2	7.9674395486292	7.6456224096109
RGR1	10.4812545348451	10.3247768573521
YLR072W	9.67205754929923	9.60518131792364
RFU1	9.45490791466412	10.1788515552805
BUD20	10.2434953401392	10.9291622257614
RPL10	15.2004235528934	15.2693970130002
YLR076C	7.64068599359543	7.6756465908304
FMP25	10.2306449478287	10.19209550935
BOS1	10.0558111460028	9.88459792099006
SIC1	8.8817166151093	9.45099881394258
EMP46	7.67866351418272	7.49253420818245
GAL2	9.0721460058239	9.55457925925851
SRL2	10.003307079114	9.98272268754722
EMP70	11.645978095331	11.9232531943694
RAX2	9.49927188316909	9.87613166485195
ARP6	9.03684945990077	8.83282673667878
SMC4	9.45078854640597	9.09109682237462
CSF1	9.42094971675907	9.17519772217847
GAA1	11.4034168590258	11.1662195839564
ALT1	11.296749908916	11.1760235100553
XDJ1	10.085645067682	10.2840374869175
GEP5	7.79705189893993	7.7220629425635
SUL2	7.14242364943897	6.99707783935045
NYV1	10.6568538537778	10.6282176802234
GIS3	8.89959256904508	9.51835022675364
IOC2	10.7075403204387	10.4616329173188
KIN2	11.302644635158	11.1289094136086
HRT3	9.85140393996663	9.6564945829148
CHA4	9.37860048845048	9.25666395624916
ICT1	8.26486479065274	8.7478640118507
YLR099W-A	9.89244263655525	10.151371776254
ERG27	11.2078928516413	11.5486196473129
YLR101C	6.42804354073269	6.39636331290322
APC9	9.03130145157866	8.84715132967763
CDC45	9.48860538343916	9.42295828736629
LCL2	11.0674074696384	11.0990584533026
SEN2	10.4007513807435	10.0341386650528
MDN1	12.5663609113038	12.2032837594038
REX3	9.63768631433239	9.6079867755783
YLR108C	10.9775232146485	10.8798129598339
AHP1	14.6012833090853	15.7787137138169
CCW12	15.9892813967778	15.643456011826
YLR111W	9.40653241857499	9.46146512258343
YLR112W	8.38238625948571	8.73364583318845
HOG1	10.6459285747259	11.4146271040666
AVL9	11.7044526963556	11.4866138248792
CFT2	10.801263762534	10.5789670083515
MSL5	9.6720027260158	9.76004958298103
CLF1	9.82121752044786	9.5870273824021
YLR118C	10.5000750262469	10.7215350082229
SRN2	9.46095957413972	9.5595071088729
YPS1	9.94769245324982	10.2996659441302
YPS3	8.28970538392652	8.94252916679971
YLR122C	7.7001067500954	7.35981982686275
YLR123C	7.90455033029364	7.6605022626293
YLR124W	6.77985065247157	6.74459168654238
YLR125W	7.75961526007638	7.41610503667554
YLR126C	9.11639334995204	9.82449102156444
APC2	11.567171788883	11.316915046924
DCN1	9.23943861870348	9.06374560011564
DIP2	10.6718152500139	10.8299446710977
ZRT2	10.6210536712025	11.8528181755825
ACE2	9.77817900189815	9.99018907609851
YLR132C	9.37049997503493	9.86635165707678
CKI1	9.37400483932615	9.39226589703576
PDC5	16.1073642151341	15.8617993515954
SLX4	8.01371348126369	7.68342276537803
TIS11	7.94835554979616	9.63187731144473
YLR137W	9.80610973835299	9.79322937929269
NHA1	11.6725932930148	11.6762700532232
SLS1	6.44655069492486	6.63640421210377
YLR140W	6.66150734440888	6.76597226215069
RRN5	9.25366078509709	9.24477291734248
PUT1	8.08731432088098	7.50624806684256
YLR143W	10.3472780925339	10.2411847408016
ACF2	10.6683354503033	10.2464080872464
RMP1	8.62104084645675	8.59813068280663
SPE4	9.55451019195794	9.76023092817811
SMD3	10.2361816592162	10.4195810256836
PEP3	10.447424224133	10.1498233161742
YLR149C	8.33980992746577	8.241987914988
YLR149C-A	7.5746994787549	7.60374501938862
STM1	15.5856256968145	15.0838657117579
PCD1	9.61737011912377	8.82644997391373
YLR152C	9.27781276631322	9.54807821843166
ACS2	12.6305833910063	12.8153492695858
RNH203	10.4158262574729	10.5252467297302
ASP3-3	9.80433111265948	9.86852781370383
YLR161W	7.93105658720545	7.72800891899961
YLR162W	11.5285810857831	10.9153416283018
MAS1	10.0834660305421	10.2131285276939
YLR164W	9.8073742437368	9.84251691949874
PUS5	9.5441047398925	9.44116390397092
SEC10	11.5889441369926	11.4388126405415
RPS31	15.554417977161	15.0716048149548
UPS2	10.5737891780491	10.8130676822592
YLR169W	8.4506834011444	8.67525844422791
APS1	10.0646349963898	10.0594120644439
YLR171W	6.91217080294995	7.24658860286094
DPH5	12.6453477061969	12.5292865702913
YLR173W	8.868288581655	9.13205239268875
IDP2	7.84563431323547	8.09025006473477
CBF5	12.734580500015	13.0368690300307
RFX1	9.57460677169031	9.62845647650792
YLR177W	8.84834438890096	9.26698091670459
TFS1	9.8855591125249	10.8316318532556
YLR179C	11.7701600591141	11.6289785917423
SAM1	12.8626296094443	13.7112690376769
VTA1	11.4327454500897	11.0814701228957
SWI6	10.6913247802826	10.7196369499956
TOS4	10.6784152792036	11.0924268157803
YLR184W	6.09811000744947	6.16862599126321
RPL37A	13.6042404722673	14.2972458789267
EMG1	11.3527717642771	11.4244445110325
SKG3	9.13060402367614	8.8092407855762
MDL1	11.8804138619034	11.2821212148342
ATG26	10.2975353548635	10.1650954198111
MMR1	10.4976921938126	10.5196067696733
